%Freq (Hz)	Omega
1.566500e+03	3.220282e-03
1.566750e+03	3.223753e-03
1.567000e+03	3.227227e-03
1.567250e+03	3.230704e-03
1.567500e+03	3.234184e-03
1.567750e+03	3.237667e-03
1.568000e+03	3.241154e-03
1.568250e+03	3.244643e-03
1.568500e+03	3.248136e-03
1.568750e+03	3.251633e-03
1.569000e+03	3.255132e-03
1.569250e+03	3.258668e-03
1.569500e+03	3.262303e-03
1.569750e+03	3.265943e-03
1.570000e+03	3.269585e-03
1.570250e+03	3.273232e-03
1.570500e+03	3.276881e-03
1.570750e+03	3.280534e-03
1.571000e+03	3.284191e-03
1.571250e+03	3.287851e-03
1.571500e+03	3.291515e-03
1.571750e+03	3.295182e-03
1.572000e+03	3.298853e-03
1.572250e+03	3.302527e-03
1.572500e+03	3.306204e-03
1.572750e+03	3.309885e-03
1.573000e+03	3.313570e-03
1.573250e+03	3.317258e-03
1.573500e+03	3.320950e-03
1.573750e+03	3.324645e-03
1.574000e+03	3.328344e-03
1.574250e+03	3.332046e-03
1.574500e+03	3.335752e-03
1.574750e+03	3.339461e-03
1.575000e+03	3.343174e-03
1.575250e+03	3.346891e-03
1.575500e+03	3.350611e-03
1.575750e+03	3.354334e-03
1.576000e+03	3.358061e-03
1.576250e+03	3.361792e-03
1.576500e+03	3.365526e-03
1.576750e+03	3.369264e-03
1.577000e+03	3.373005e-03
1.577250e+03	3.376750e-03
1.577500e+03	3.380498e-03
1.577750e+03	3.384250e-03
1.578000e+03	3.388005e-03
1.578250e+03	3.391765e-03
1.578500e+03	3.395527e-03
1.578750e+03	3.399293e-03
1.579000e+03	3.403063e-03
1.579250e+03	3.406837e-03
1.579500e+03	3.410614e-03
1.579750e+03	3.414394e-03
1.580000e+03	3.418178e-03
1.580250e+03	3.421966e-03
1.580500e+03	3.425757e-03
1.580750e+03	3.429552e-03
1.581000e+03	3.433351e-03
1.581250e+03	3.437153e-03
1.581500e+03	3.440959e-03
1.581750e+03	3.444768e-03
1.582000e+03	3.448581e-03
1.582250e+03	3.452398e-03
1.582500e+03	3.456218e-03
1.582750e+03	3.460042e-03
1.583000e+03	3.463869e-03
1.583250e+03	3.467701e-03
1.583500e+03	3.471535e-03
1.583750e+03	3.475374e-03
1.584000e+03	3.479216e-03
1.584250e+03	3.483061e-03
1.584500e+03	3.486911e-03
1.584750e+03	3.490764e-03
1.585000e+03	3.494620e-03
1.585250e+03	3.498480e-03
1.585500e+03	3.502344e-03
1.585750e+03	3.506212e-03
1.586000e+03	3.510083e-03
1.586250e+03	3.513958e-03
1.586500e+03	3.517836e-03
1.586750e+03	3.521719e-03
1.587000e+03	3.525605e-03
1.587250e+03	3.529494e-03
1.587500e+03	3.533387e-03
1.587750e+03	3.537284e-03
1.588000e+03	3.541185e-03
1.588250e+03	3.545089e-03
1.588500e+03	3.548997e-03
1.588750e+03	3.552909e-03
1.589000e+03	3.556824e-03
1.589250e+03	3.560743e-03
1.589500e+03	3.564666e-03
1.589750e+03	3.568592e-03
1.590000e+03	3.572523e-03
1.590250e+03	3.576456e-03
1.590500e+03	3.580394e-03
1.590750e+03	3.584335e-03
1.591000e+03	3.588280e-03
1.591250e+03	3.592229e-03
1.591500e+03	3.596182e-03
1.591750e+03	3.600138e-03
1.592000e+03	3.604098e-03
1.592250e+03	3.608061e-03
1.592500e+03	3.612029e-03
1.592750e+03	3.616000e-03
1.593000e+03	3.619975e-03
1.593250e+03	3.623953e-03
1.593500e+03	3.627936e-03
1.593750e+03	3.631922e-03
1.594000e+03	3.635912e-03
1.594250e+03	3.639905e-03
1.594500e+03	3.643903e-03
1.594750e+03	3.647904e-03
1.595000e+03	3.651909e-03
1.595250e+03	3.655917e-03
1.595500e+03	3.659930e-03
1.595750e+03	3.663946e-03
1.596000e+03	3.667966e-03
1.596250e+03	3.671990e-03
1.596500e+03	3.676017e-03
1.596750e+03	3.680049e-03
1.597000e+03	3.684084e-03
1.597250e+03	3.688123e-03
1.597500e+03	3.692166e-03
1.597750e+03	3.696212e-03
1.598000e+03	3.700262e-03
1.598250e+03	3.704317e-03
1.598500e+03	3.708375e-03
1.598750e+03	3.712436e-03
1.599000e+03	3.716502e-03
1.599250e+03	3.720571e-03
1.599500e+03	3.724644e-03
1.599750e+03	3.728721e-03
1.600000e+03	3.732802e-03
1.600250e+03	3.736887e-03
1.600500e+03	3.740975e-03
1.600750e+03	3.745068e-03
1.601000e+03	3.749164e-03
1.601250e+03	3.753264e-03
1.601500e+03	3.757368e-03
1.601750e+03	3.761475e-03
1.602000e+03	3.765587e-03
1.602250e+03	3.769702e-03
1.602500e+03	3.773822e-03
1.602750e+03	3.777945e-03
1.603000e+03	3.782072e-03
1.603250e+03	3.786203e-03
1.603500e+03	3.790337e-03
1.603750e+03	3.794476e-03
1.604000e+03	3.798618e-03
1.604250e+03	3.802765e-03
1.604500e+03	3.806915e-03
1.604750e+03	3.811069e-03
1.605000e+03	3.815227e-03
1.605250e+03	3.819389e-03
1.605500e+03	3.823554e-03
1.605750e+03	3.827754e-03
1.606000e+03	3.832076e-03
1.606250e+03	3.836403e-03
1.606500e+03	3.840734e-03
1.606750e+03	3.845070e-03
1.607000e+03	3.849409e-03
1.607250e+03	3.853753e-03
1.607500e+03	3.858101e-03
1.607750e+03	3.862453e-03
1.608000e+03	3.866810e-03
1.608250e+03	3.871170e-03
1.608500e+03	3.875535e-03
1.608750e+03	3.879904e-03
1.609000e+03	3.884278e-03
1.609250e+03	3.888656e-03
1.609500e+03	3.893037e-03
1.609750e+03	3.897424e-03
1.610000e+03	3.901814e-03
1.610250e+03	3.906209e-03
1.610500e+03	3.910608e-03
1.610750e+03	3.915011e-03
1.611000e+03	3.919418e-03
1.611250e+03	3.923830e-03
1.611500e+03	3.928246e-03
1.611750e+03	3.932667e-03
1.612000e+03	3.937091e-03
1.612250e+03	3.941520e-03
1.612500e+03	3.945954e-03
1.612750e+03	3.950391e-03
1.613000e+03	3.954833e-03
1.613250e+03	3.959279e-03
1.613500e+03	3.963729e-03
1.613750e+03	3.968184e-03
1.614000e+03	3.972643e-03
1.614250e+03	3.977107e-03
1.614500e+03	3.981574e-03
1.614750e+03	3.986046e-03
1.615000e+03	3.990523e-03
1.615250e+03	3.995003e-03
1.615500e+03	3.999488e-03
1.615750e+03	4.003978e-03
1.616000e+03	4.008472e-03
1.616250e+03	4.012970e-03
1.616500e+03	4.017472e-03
1.616750e+03	4.021979e-03
1.617000e+03	4.026490e-03
1.617250e+03	4.031005e-03
1.617500e+03	4.035525e-03
1.617750e+03	4.040049e-03
1.618000e+03	4.044578e-03
1.618250e+03	4.049111e-03
1.618500e+03	4.053648e-03
1.618750e+03	4.058190e-03
1.619000e+03	4.062736e-03
1.619250e+03	4.067287e-03
1.619500e+03	4.071842e-03
1.619750e+03	4.076401e-03
1.620000e+03	4.080965e-03
1.620250e+03	4.085533e-03
1.620500e+03	4.090105e-03
1.620750e+03	4.094682e-03
1.621000e+03	4.099263e-03
1.621250e+03	4.103849e-03
1.621500e+03	4.108439e-03
1.621750e+03	4.113034e-03
1.622000e+03	4.117633e-03
1.622250e+03	4.122236e-03
1.622500e+03	4.126844e-03
1.622750e+03	4.131457e-03
1.623000e+03	4.136073e-03
1.623250e+03	4.140695e-03
1.623500e+03	4.145320e-03
1.623750e+03	4.149950e-03
1.624000e+03	4.154585e-03
1.624250e+03	4.159224e-03
1.624500e+03	4.163868e-03
1.624750e+03	4.168516e-03
1.625000e+03	4.173168e-03
1.625250e+03	4.177825e-03
1.625500e+03	4.182486e-03
1.625750e+03	4.187152e-03
1.626000e+03	4.191823e-03
1.626250e+03	4.196497e-03
1.626500e+03	4.201177e-03
1.626750e+03	4.205861e-03
1.627000e+03	4.210549e-03
1.627250e+03	4.215242e-03
1.627500e+03	4.219939e-03
1.627750e+03	4.224641e-03
1.628000e+03	4.229348e-03
1.628250e+03	4.234058e-03
1.628500e+03	4.238774e-03
1.628750e+03	4.243494e-03
1.629000e+03	4.248218e-03
1.629250e+03	4.252947e-03
1.629500e+03	4.257681e-03
1.629750e+03	4.262419e-03
1.630000e+03	4.267162e-03
1.630250e+03	4.271909e-03
1.630500e+03	4.276661e-03
1.630750e+03	4.281417e-03
1.631000e+03	4.286178e-03
1.631250e+03	4.290943e-03
1.631500e+03	4.295713e-03
1.631750e+03	4.300488e-03
1.632000e+03	4.305267e-03
1.632250e+03	4.310051e-03
1.632500e+03	4.314839e-03
1.632750e+03	4.319632e-03
1.633000e+03	4.324429e-03
1.633250e+03	4.329231e-03
1.633500e+03	4.334038e-03
1.633750e+03	4.338849e-03
1.634000e+03	4.343665e-03
1.634250e+03	4.348486e-03
1.634500e+03	4.353311e-03
1.634750e+03	4.358140e-03
1.635000e+03	4.362975e-03
1.635250e+03	4.367814e-03
1.635500e+03	4.372657e-03
1.635750e+03	4.377506e-03
1.636000e+03	4.382358e-03
1.636250e+03	4.387216e-03
1.636500e+03	4.392078e-03
1.636750e+03	4.396945e-03
1.637000e+03	4.401816e-03
1.637250e+03	4.406729e-03
1.637500e+03	4.411778e-03
1.637750e+03	4.416832e-03
1.638000e+03	4.421891e-03
1.638250e+03	4.426955e-03
1.638500e+03	4.432025e-03
1.638750e+03	4.437099e-03
1.639000e+03	4.442178e-03
1.639250e+03	4.447262e-03
1.639500e+03	4.452352e-03
1.639750e+03	4.457446e-03
1.640000e+03	4.462546e-03
1.640250e+03	4.467650e-03
1.640500e+03	4.472760e-03
1.640750e+03	4.477874e-03
1.641000e+03	4.482994e-03
1.641250e+03	4.488119e-03
1.641500e+03	4.493249e-03
1.641750e+03	4.498384e-03
1.642000e+03	4.503524e-03
1.642250e+03	4.508669e-03
1.642500e+03	4.513819e-03
1.642750e+03	4.518974e-03
1.643000e+03	4.524135e-03
1.643250e+03	4.529300e-03
1.643500e+03	4.534471e-03
1.643750e+03	4.539647e-03
1.644000e+03	4.544828e-03
1.644250e+03	4.550014e-03
1.644500e+03	4.555205e-03
1.644750e+03	4.560401e-03
1.645000e+03	4.565602e-03
1.645250e+03	4.570809e-03
1.645500e+03	4.576020e-03
1.645750e+03	4.581237e-03
1.646000e+03	4.586459e-03
1.646250e+03	4.591686e-03
1.646500e+03	4.596919e-03
1.646750e+03	4.602156e-03
1.647000e+03	4.607399e-03
1.647250e+03	4.612647e-03
1.647500e+03	4.617900e-03
1.647750e+03	4.623158e-03
1.648000e+03	4.628421e-03
1.648250e+03	4.633690e-03
1.648500e+03	4.638963e-03
1.648750e+03	4.644242e-03
1.649000e+03	4.649527e-03
1.649250e+03	4.654816e-03
1.649500e+03	4.660110e-03
1.649750e+03	4.665410e-03
1.650000e+03	4.670715e-03
1.650250e+03	4.676026e-03
1.650500e+03	4.681341e-03
1.650750e+03	4.686662e-03
1.651000e+03	4.691988e-03
1.651250e+03	4.697319e-03
1.651500e+03	4.702655e-03
1.651750e+03	4.707997e-03
1.652000e+03	4.713344e-03
1.652250e+03	4.718696e-03
1.652500e+03	4.724054e-03
1.652750e+03	4.729416e-03
1.653000e+03	4.734784e-03
1.653250e+03	4.740158e-03
1.653500e+03	4.745536e-03
1.653750e+03	4.750920e-03
1.654000e+03	4.756309e-03
1.654250e+03	4.761704e-03
1.654500e+03	4.767104e-03
1.654750e+03	4.772509e-03
1.655000e+03	4.777919e-03
1.655250e+03	4.783335e-03
1.655500e+03	4.788756e-03
1.655750e+03	4.794182e-03
1.656000e+03	4.799614e-03
1.656250e+03	4.805051e-03
1.656500e+03	4.810493e-03
1.656750e+03	4.815941e-03
1.657000e+03	4.821394e-03
1.657250e+03	4.826852e-03
1.657500e+03	4.832316e-03
1.657750e+03	4.837785e-03
1.658000e+03	4.843260e-03
1.658250e+03	4.848740e-03
1.658500e+03	4.854225e-03
1.658750e+03	4.859715e-03
1.659000e+03	4.865211e-03
1.659250e+03	4.870713e-03
1.659500e+03	4.876219e-03
1.659750e+03	4.881732e-03
1.660000e+03	4.887249e-03
1.660250e+03	4.892772e-03
1.660500e+03	4.898300e-03
1.660750e+03	4.903834e-03
1.661000e+03	4.909373e-03
1.661250e+03	4.914918e-03
1.661500e+03	4.920468e-03
1.661750e+03	4.926023e-03
1.662000e+03	4.931584e-03
1.662250e+03	4.937151e-03
1.662500e+03	4.942722e-03
1.662750e+03	4.948300e-03
1.663000e+03	4.953882e-03
1.663250e+03	4.959470e-03
1.663500e+03	4.965064e-03
1.663750e+03	4.970663e-03
1.664000e+03	4.976268e-03
1.664250e+03	4.981878e-03
1.664500e+03	4.987493e-03
1.664750e+03	4.993284e-03
1.665000e+03	4.999099e-03
1.665250e+03	5.004919e-03
1.665500e+03	5.010745e-03
1.665750e+03	5.016577e-03
1.666000e+03	5.022415e-03
1.666250e+03	5.028259e-03
1.666500e+03	5.034109e-03
1.666750e+03	5.039964e-03
1.667000e+03	5.045826e-03
1.667250e+03	5.051694e-03
1.667500e+03	5.057567e-03
1.667750e+03	5.063447e-03
1.668000e+03	5.069332e-03
1.668250e+03	5.075223e-03
1.668500e+03	5.081121e-03
1.668750e+03	5.087024e-03
1.669000e+03	5.092933e-03
1.669250e+03	5.098848e-03
1.669500e+03	5.104770e-03
1.669750e+03	5.110697e-03
1.670000e+03	5.116630e-03
1.670250e+03	5.122569e-03
1.670500e+03	5.128515e-03
1.670750e+03	5.134466e-03
1.671000e+03	5.140423e-03
1.671250e+03	5.146386e-03
1.671500e+03	5.152356e-03
1.671750e+03	5.158331e-03
1.672000e+03	5.164312e-03
1.672250e+03	5.170300e-03
1.672500e+03	5.176293e-03
1.672750e+03	5.182292e-03
1.673000e+03	5.188298e-03
1.673250e+03	5.194310e-03
1.673500e+03	5.200327e-03
1.673750e+03	5.206351e-03
1.674000e+03	5.212381e-03
1.674250e+03	5.218417e-03
1.674500e+03	5.224459e-03
1.674750e+03	5.230507e-03
1.675000e+03	5.236561e-03
1.675250e+03	5.242621e-03
1.675500e+03	5.248688e-03
1.675750e+03	5.254760e-03
1.676000e+03	5.260839e-03
1.676250e+03	5.266923e-03
1.676500e+03	5.273014e-03
1.676750e+03	5.279111e-03
1.677000e+03	5.285214e-03
1.677250e+03	5.291324e-03
1.677500e+03	5.297439e-03
1.677750e+03	5.303561e-03
1.678000e+03	5.309688e-03
1.678250e+03	5.315822e-03
1.678500e+03	5.321962e-03
1.678750e+03	5.328109e-03
1.679000e+03	5.334261e-03
1.679250e+03	5.340420e-03
1.679500e+03	5.346584e-03
1.679750e+03	5.352755e-03
1.680000e+03	5.358933e-03
1.680250e+03	5.365116e-03
1.680500e+03	5.371306e-03
1.680750e+03	5.377502e-03
1.681000e+03	5.383704e-03
1.681250e+03	5.389912e-03
1.681500e+03	5.396127e-03
1.681750e+03	5.402347e-03
1.682000e+03	5.408574e-03
1.682250e+03	5.414808e-03
1.682500e+03	5.421047e-03
1.682750e+03	5.427293e-03
1.683000e+03	5.433545e-03
1.683250e+03	5.439803e-03
1.683500e+03	5.446068e-03
1.683750e+03	5.452339e-03
1.684000e+03	5.458616e-03
1.684250e+03	5.464900e-03
1.684500e+03	5.471189e-03
1.684750e+03	5.477485e-03
1.685000e+03	5.483788e-03
1.685250e+03	5.490096e-03
1.685500e+03	5.496411e-03
1.685750e+03	5.502733e-03
1.686000e+03	5.509060e-03
1.686250e+03	5.515394e-03
1.686500e+03	5.521735e-03
1.686750e+03	5.528082e-03
1.687000e+03	5.534435e-03
1.687250e+03	5.540794e-03
1.687500e+03	5.547160e-03
1.687750e+03	5.553532e-03
1.688000e+03	5.559910e-03
1.688250e+03	5.566295e-03
1.688500e+03	5.572789e-03
1.688750e+03	5.579393e-03
1.689000e+03	5.586004e-03
1.689250e+03	5.592622e-03
1.689500e+03	5.599247e-03
1.689750e+03	5.605879e-03
1.690000e+03	5.612517e-03
1.690250e+03	5.619163e-03
1.690500e+03	5.625815e-03
1.690750e+03	5.632475e-03
1.691000e+03	5.639141e-03
1.691250e+03	5.645814e-03
1.691500e+03	5.652494e-03
1.691750e+03	5.659181e-03
1.692000e+03	5.665874e-03
1.692250e+03	5.672575e-03
1.692500e+03	5.679283e-03
1.692750e+03	5.685997e-03
1.693000e+03	5.692719e-03
1.693250e+03	5.699447e-03
1.693500e+03	5.706183e-03
1.693750e+03	5.712925e-03
1.694000e+03	5.719675e-03
1.694250e+03	5.726431e-03
1.694500e+03	5.733194e-03
1.694750e+03	5.739965e-03
1.695000e+03	5.746742e-03
1.695250e+03	5.753526e-03
1.695500e+03	5.760317e-03
1.695750e+03	5.767116e-03
1.696000e+03	5.773921e-03
1.696250e+03	5.780734e-03
1.696500e+03	5.787553e-03
1.696750e+03	5.794379e-03
1.697000e+03	5.801213e-03
1.697250e+03	5.808053e-03
1.697500e+03	5.814901e-03
1.697750e+03	5.821756e-03
1.698000e+03	5.828618e-03
1.698250e+03	5.835486e-03
1.698500e+03	5.842362e-03
1.698750e+03	5.849245e-03
1.699000e+03	5.856135e-03
1.699250e+03	5.863032e-03
1.699500e+03	5.869937e-03
1.699750e+03	5.876848e-03
1.700000e+03	5.883767e-03
1.700250e+03	5.890692e-03
1.700500e+03	5.897625e-03
1.700750e+03	5.904565e-03
1.701000e+03	5.911512e-03
1.701250e+03	5.918466e-03
1.701500e+03	5.925428e-03
1.701750e+03	5.932396e-03
1.702000e+03	5.939372e-03
1.702250e+03	5.946355e-03
1.702500e+03	5.953345e-03
1.702750e+03	5.960342e-03
1.703000e+03	5.967346e-03
1.703250e+03	5.974358e-03
1.703500e+03	5.981377e-03
1.703750e+03	5.988403e-03
1.704000e+03	5.995436e-03
1.704250e+03	6.002477e-03
1.704500e+03	6.009525e-03
1.704750e+03	6.016580e-03
1.705000e+03	6.023642e-03
1.705250e+03	6.030711e-03
1.705500e+03	6.037788e-03
1.705750e+03	6.044872e-03
1.706000e+03	6.051963e-03
1.706250e+03	6.059062e-03
1.706500e+03	6.066168e-03
1.706750e+03	6.073281e-03
1.707000e+03	6.080401e-03
1.707250e+03	6.087529e-03
1.707500e+03	6.094664e-03
1.707750e+03	6.101806e-03
1.708000e+03	6.108956e-03
1.708250e+03	6.116113e-03
1.708500e+03	6.123277e-03
1.708750e+03	6.130449e-03
1.709000e+03	6.137628e-03
1.709250e+03	6.144814e-03
1.709500e+03	6.152008e-03
1.709750e+03	6.159209e-03
1.710000e+03	6.166418e-03
1.710250e+03	6.173634e-03
1.710500e+03	6.180857e-03
1.710750e+03	6.188088e-03
1.711000e+03	6.195326e-03
1.711250e+03	6.202571e-03
1.711500e+03	6.209824e-03
1.711750e+03	6.217084e-03
1.712000e+03	6.224352e-03
1.712250e+03	6.231627e-03
1.712500e+03	6.238910e-03
1.712750e+03	6.246200e-03
1.713000e+03	6.253497e-03
1.713250e+03	6.260802e-03
1.713500e+03	6.268115e-03
1.713750e+03	6.275435e-03
1.714000e+03	6.282762e-03
1.714250e+03	6.290097e-03
1.714500e+03	6.297439e-03
1.714750e+03	6.304789e-03
1.715000e+03	6.312146e-03
1.715250e+03	6.319511e-03
1.715500e+03	6.326884e-03
1.715750e+03	6.334264e-03
1.716000e+03	6.341651e-03
1.716250e+03	6.349046e-03
1.716500e+03	6.356448e-03
1.716750e+03	6.363859e-03
1.717000e+03	6.371276e-03
1.717250e+03	6.378701e-03
1.717500e+03	6.386134e-03
1.717750e+03	6.393574e-03
1.718000e+03	6.401022e-03
1.718250e+03	6.408478e-03
1.718500e+03	6.415941e-03
1.718750e+03	6.423412e-03
1.719000e+03	6.430890e-03
1.719250e+03	6.438376e-03
1.719500e+03	6.445870e-03
1.719750e+03	6.453371e-03
1.720000e+03	6.460880e-03
1.720250e+03	6.468396e-03
1.720500e+03	6.475920e-03
1.720750e+03	6.483452e-03
1.721000e+03	6.490991e-03
1.721250e+03	6.498538e-03
1.721500e+03	6.506093e-03
1.721750e+03	6.513656e-03
1.722000e+03	6.521226e-03
1.722250e+03	6.528804e-03
1.722500e+03	6.536389e-03
1.722750e+03	6.543983e-03
1.723000e+03	6.551584e-03
1.723250e+03	6.559192e-03
1.723500e+03	6.566809e-03
1.723750e+03	6.574433e-03
1.724000e+03	6.582065e-03
1.724250e+03	6.589705e-03
1.724500e+03	6.597352e-03
1.724750e+03	6.605007e-03
1.725000e+03	6.612670e-03
1.725250e+03	6.620341e-03
1.725500e+03	6.628020e-03
1.725750e+03	6.635706e-03
1.726000e+03	6.643400e-03
1.726250e+03	6.651102e-03
1.726500e+03	6.658812e-03
1.726750e+03	6.666529e-03
1.727000e+03	6.674255e-03
1.727250e+03	6.681988e-03
1.727500e+03	6.689729e-03
1.727750e+03	6.697478e-03
1.728000e+03	6.705235e-03
1.728250e+03	6.712999e-03
1.728500e+03	6.720772e-03
1.728750e+03	6.728552e-03
1.729000e+03	6.736340e-03
1.729250e+03	6.744136e-03
1.729500e+03	6.751940e-03
1.729750e+03	6.759752e-03
1.730000e+03	6.767572e-03
1.730250e+03	6.775400e-03
1.730500e+03	6.783236e-03
1.730750e+03	6.791079e-03
1.731000e+03	6.798931e-03
1.731250e+03	6.806790e-03
1.731500e+03	6.814658e-03
1.731750e+03	6.822533e-03
1.732000e+03	6.830416e-03
1.732250e+03	6.838308e-03
1.732500e+03	6.846207e-03
1.732750e+03	6.854114e-03
1.733000e+03	6.862029e-03
1.733250e+03	6.869953e-03
1.733500e+03	6.877884e-03
1.733750e+03	6.885823e-03
1.734000e+03	6.893770e-03
1.734250e+03	6.901726e-03
1.734500e+03	6.909689e-03
1.734750e+03	6.917660e-03
1.735000e+03	6.925640e-03
1.735250e+03	6.933627e-03
1.735500e+03	6.941623e-03
1.735750e+03	6.949626e-03
1.736000e+03	6.957638e-03
1.736250e+03	6.965658e-03
1.736500e+03	6.973686e-03
1.736750e+03	6.981722e-03
1.737000e+03	6.989766e-03
1.737250e+03	6.997818e-03
1.737500e+03	7.005878e-03
1.737750e+03	7.013946e-03
1.738000e+03	7.022023e-03
1.738250e+03	7.030108e-03
1.738500e+03	7.038200e-03
1.738750e+03	7.046301e-03
1.739000e+03	7.054410e-03
1.739250e+03	7.062528e-03
1.739500e+03	7.070653e-03
1.739750e+03	7.078787e-03
1.740000e+03	7.086929e-03
1.740250e+03	7.095079e-03
1.740500e+03	7.103237e-03
1.740750e+03	7.111403e-03
1.741000e+03	7.119578e-03
1.741250e+03	7.127761e-03
1.741500e+03	7.135952e-03
1.741750e+03	7.144151e-03
1.742000e+03	7.152358e-03
1.742250e+03	7.160574e-03
1.742500e+03	7.168798e-03
1.742750e+03	7.177031e-03
1.743000e+03	7.185271e-03
1.743250e+03	7.193520e-03
1.743500e+03	7.201777e-03
1.743750e+03	7.210043e-03
1.744000e+03	7.218316e-03
1.744250e+03	7.226598e-03
1.744500e+03	7.234889e-03
1.744750e+03	7.243187e-03
1.745000e+03	7.251494e-03
1.745250e+03	7.259810e-03
1.745500e+03	7.268133e-03
1.745750e+03	7.276465e-03
1.746000e+03	7.284806e-03
1.746250e+03	7.293155e-03
1.746500e+03	7.301512e-03
1.746750e+03	7.309877e-03
1.747000e+03	7.318251e-03
1.747250e+03	7.326633e-03
1.747500e+03	7.335024e-03
1.747750e+03	7.343423e-03
1.748000e+03	7.351831e-03
1.748250e+03	7.360247e-03
1.748500e+03	7.368671e-03
1.748750e+03	7.377104e-03
1.749000e+03	7.385545e-03
1.749250e+03	7.393995e-03
1.749500e+03	7.402453e-03
1.749750e+03	7.410919e-03
1.750000e+03	7.419394e-03
1.750250e+03	7.427878e-03
1.750500e+03	7.436370e-03
1.750750e+03	7.444871e-03
1.751000e+03	7.453380e-03
1.751250e+03	7.461897e-03
1.751500e+03	7.470423e-03
1.751750e+03	7.478958e-03
1.752000e+03	7.487501e-03
1.752250e+03	7.496052e-03
1.752500e+03	7.504613e-03
1.752750e+03	7.513181e-03
1.753000e+03	7.521759e-03
1.753250e+03	7.530345e-03
1.753500e+03	7.538939e-03
1.753750e+03	7.547542e-03
1.754000e+03	7.556154e-03
1.754250e+03	7.564774e-03
1.754500e+03	7.573403e-03
1.754750e+03	7.582040e-03
1.755000e+03	7.590686e-03
1.755250e+03	7.599341e-03
1.755500e+03	7.608004e-03
1.755750e+03	7.616676e-03
1.756000e+03	7.625357e-03
1.756250e+03	7.634046e-03
1.756500e+03	7.642744e-03
1.756750e+03	7.651450e-03
1.757000e+03	7.660166e-03
1.757250e+03	7.668890e-03
1.757500e+03	7.677622e-03
1.757750e+03	7.686364e-03
1.758000e+03	7.695114e-03
1.758250e+03	7.703872e-03
1.758500e+03	7.712640e-03
1.758750e+03	7.721416e-03
1.759000e+03	7.730201e-03
1.759250e+03	7.738995e-03
1.759500e+03	7.747797e-03
1.759750e+03	7.756608e-03
1.760000e+03	7.765428e-03
1.760250e+03	7.774257e-03
1.760500e+03	7.783094e-03
1.760750e+03	7.791941e-03
1.761000e+03	7.800796e-03
1.761250e+03	7.809660e-03
1.761500e+03	7.818533e-03
1.761750e+03	7.827414e-03
1.762000e+03	7.836304e-03
1.762250e+03	7.845204e-03
1.762500e+03	7.854112e-03
1.762750e+03	7.863029e-03
1.763000e+03	7.871954e-03
1.763250e+03	7.880889e-03
1.763500e+03	7.889832e-03
1.763750e+03	7.898785e-03
1.764000e+03	7.907746e-03
1.764250e+03	7.916716e-03
1.764500e+03	7.925695e-03
1.764750e+03	7.934683e-03
1.765000e+03	7.943680e-03
1.765250e+03	7.952686e-03
1.765500e+03	7.961701e-03
1.765750e+03	7.970724e-03
1.766000e+03	7.979757e-03
1.766250e+03	7.988798e-03
1.766500e+03	7.997849e-03
1.766750e+03	8.006909e-03
1.767000e+03	8.015977e-03
1.767250e+03	8.025055e-03
1.767500e+03	8.034141e-03
1.767750e+03	8.043236e-03
1.768000e+03	8.052341e-03
1.768250e+03	8.061454e-03
1.768500e+03	8.070577e-03
1.768750e+03	8.079708e-03
1.769000e+03	8.088849e-03
1.769250e+03	8.097999e-03
1.769500e+03	8.107157e-03
1.769750e+03	8.116325e-03
1.770000e+03	8.125502e-03
1.770250e+03	8.134688e-03
1.770500e+03	8.143883e-03
1.770750e+03	8.153087e-03
1.771000e+03	8.162300e-03
1.771250e+03	8.171522e-03
1.771500e+03	8.180754e-03
1.771750e+03	8.189994e-03
1.772000e+03	8.199244e-03
1.772250e+03	8.208503e-03
1.772500e+03	8.217771e-03
1.772750e+03	8.227048e-03
1.773000e+03	8.236334e-03
1.773250e+03	8.245630e-03
1.773500e+03	8.254934e-03
1.773750e+03	8.264248e-03
1.774000e+03	8.273571e-03
1.774250e+03	8.282903e-03
1.774500e+03	8.292244e-03
1.774750e+03	8.301595e-03
1.775000e+03	8.310955e-03
1.775250e+03	8.320324e-03
1.775500e+03	8.329702e-03
1.775750e+03	8.339090e-03
1.776000e+03	8.348487e-03
1.776250e+03	8.357893e-03
1.776500e+03	8.367308e-03
1.776750e+03	8.376733e-03
1.777000e+03	8.386167e-03
1.777250e+03	8.395610e-03
1.777500e+03	8.405062e-03
1.777750e+03	8.414524e-03
1.778000e+03	8.423995e-03
1.778250e+03	8.433476e-03
1.778500e+03	8.442966e-03
1.778750e+03	8.452465e-03
1.779000e+03	8.461973e-03
1.779250e+03	8.471491e-03
1.779500e+03	8.481018e-03
1.779750e+03	8.490555e-03
1.780000e+03	8.500101e-03
1.780250e+03	8.509656e-03
1.780500e+03	8.519221e-03
1.780750e+03	8.528795e-03
1.781000e+03	8.538379e-03
1.781250e+03	8.547972e-03
1.781500e+03	8.557574e-03
1.781750e+03	8.567186e-03
1.782000e+03	8.576808e-03
1.782250e+03	8.586438e-03
1.782500e+03	8.596079e-03
1.782750e+03	8.605728e-03
1.783000e+03	8.615387e-03
1.783250e+03	8.625056e-03
1.783500e+03	8.634734e-03
1.783750e+03	8.644422e-03
1.784000e+03	8.654119e-03
1.784250e+03	8.663826e-03
1.784500e+03	8.673542e-03
1.784750e+03	8.683268e-03
